district_id,district_name,attendance_rate,chronic_absenteeism_rate,dropout_rate,student_count,econ_disadv_pct,eb_el_pct,special_ed_pct,at_risk_pct,hispanic_pct,african_american_pct,white_pct,math_meets_pct,reading_meets_pct
169906,GOLD BURG ISD,93.3,21.4,0.0,148,57.4,5.4,23.0,25.7,27.0,2.7,64.9,15.0,36.0
169908,MONTAGUE ISD,96.1,3.6,,163,53.4,1.8,15.3,31.3,11.7,0.0,83.4,55.0,67.0
169909,PRAIRIE VALLEY ISD,94.8,12.4,0.0,134,50.7,0.0,22.4,9.0,14.9,0.7,73.9,45.0,56.0
169910,FORESTBURG ISD,94.4,18.1,1.7,180,35.6,0.6,20.6,28.3,18.3,0.6,77.8,18.0,48.0
169911,SAINT JO ISD,94.9,12.1,0.0,326,40.2,0.6,20.6,23.6,9.5,0.0,86.2,43.0,53.0
170802,THRIVE CENTER FOR SUCCESS,88.9,46.3,,150,13.3,8.0,87.3,64.7,22.7,16.7,56.0,60.0,54.0
170902,CONROE ISD,94.8,13.1,0.4,72327,43.8,20.7,13.5,40.1,40.7,10.4,38.3,58.0,64.0
170903,MONTGOMERY ISD,94.2,14.4,0.6,9861,26.6,3.9,16.3,32.0,19.6,3.5,71.5,57.0,67.0
170904,WILLIS ISD,92.6,24.1,0.5,9269,59.5,18.2,14.2,32.8,38.8,8.9,47.1,38.0,50.0
170906,MAGNOLIA ISD,94.5,15.0,1.4,14865,46.8,20.0,16.2,39.4,41.8,3.4,50.3,52.0,61.0
170907,SPLENDORA ISD,92.5,25.6,1.3,5678,43.7,25.5,17.3,70.2,48.5,6.8,41.5,24.0,40.0
170908,NEW CANEY ISD,92.8,22.9,0.6,19398,71.5,35.2,15.2,63.3,63.2,8.7,22.9,34.0,44.0
171901,DUMAS ISD,94.8,13.2,0.0,4369,71.1,43.5,13.3,63.0,80.4,3.3,12.2,42.0,53.0
171902,SUNRAY COLLEGIATE ISD,94.6,12.7,0.0,592,49.7,17.6,14.0,43.6,61.0,0.2,36.7,45.0,55.0
172902,DAINGERFIELD-LONE STAR ISD,93.2,23.9,0.0,1019,79.0,10.6,21.5,61.0,21.3,36.7,31.6,23.0,48.0
172905,PEWITT CISD,94.9,15.2,0.0,851,63.8,6.6,16.8,35.1,17.5,12.3,58.6,45.0,65.0
173901,MOTLEY COUNTY ISD,96.6,4.2,0.0,178,53.4,0.0,16.3,18.0,29.8,1.1,68.0,46.0,49.0
174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,98.1,0.5,,253,8.7,3.2,9.1,13.4,22.5,5.5,66.8,87.0,91.0
174901,CHIRENO ISD,94.4,14.7,0.0,364,69.5,7.7,23.9,35.7,18.1,6.6,71.2,51.0,54.0
174902,CUSHING ISD,95.1,10.3,0.0,558,69.9,7.9,19.5,49.8,22.2,4.5,68.3,41.0,54.0
174903,GARRISON ISD,96.0,10.4,0.0,733,61.1,3.1,15.6,45.4,14.1,15.4,65.2,51.0,60.0
174904,NACOGDOCHES ISD,92.5,24.4,0.8,5756,82.5,28.9,15.6,73.7,48.3,29.6,17.2,24.0,39.0
174906,WODEN ISD,95.5,10.6,0.0,884,63.6,11.7,12.9,36.2,26.4,1.8,69.1,53.0,59.0
174908,CENTRAL HEIGHTS ISD,96.1,7.1,0.0,1095,32.1,6.4,10.2,21.7,23.1,3.6,66.3,67.0,78.0
174909,MARTINSVILLE ISD,95.9,8.1,1.1,313,56.5,7.3,13.4,24.6,24.0,1.3,68.7,40.0,62.0
174911,DOUGLASS ISD,95.8,7.4,0.0,423,41.4,5.0,15.4,34.0,14.7,3.3,75.9,50.0,67.0
175902,BLOOMING GROVE ISD,94.2,18.7,0.0,933,52.8,18.9,10.9,44.2,36.0,2.0,56.7,42.0,45.0
175903,CORSICANA ISD,92.5,24.4,1.3,5978,77.0,30.1,17.0,64.0,56.4,14.4,21.3,30.0,38.0
175904,DAWSON ISD,94.7,13.3,0.0,626,63.3,12.1,15.0,31.6,32.1,6.5,56.1,41.0,47.0
175905,FROST ISD,95.3,12.5,0.0,461,57.0,21.0,14.3,52.7,43.6,2.6,50.5,29.0,43.0
175907,KERENS ISD,93.6,17.7,0.0,654,73.7,18.8,15.6,53.4,39.3,15.3,34.4,31.0,47.0
175910,MILDRED ISD,95.1,12.5,0.8,835,46.7,7.5,12.9,44.0,25.7,1.9,67.7,47.0,58.0
175911,RICE ISD,95.9,7.6,0.0,1102,81.1,25.1,11.1,44.5,75.8,1.9,20.2,50.0,52.0
176901,BURKEVILLE ISD,94.1,18.0,2.4,252,84.5,0.0,25.4,40.1,4.4,29.0,64.7,23.0,39.0
176902,NEWTON ISD,94.3,12.8,0.0,933,75.8,0.4,21.1,54.9,4.8,32.3,56.7,31.0,40.0
176903,DEWEYVILLE ISD,93.1,23.1,0.6,562,54.1,1.8,13.2,31.9,8.7,1.2,86.1,26.0,53.0
177901,ROSCOE COLLEGIATE ISD,99.7,0.6,0.5,12253,84.3,10.6,11.3,70.8,49.1,21.0,21.7,9.0,27.0
177902,SWEETWATER ISD,93.2,23.0,2.7,1803,68.9,3.5,22.6,52.2,54.5,5.0,36.5,29.0,39.0
177903,BLACKWELL CISD,95.7,8.7,0.0,185,26.5,2.2,15.1,28.1,13.0,0.0,82.2,65.0,70.0
177905,HIGHLAND ISD,95.9,7.1,0.0,207,21.7,0.0,13.5,25.6,11.6,0.5,87.0,69.0,80.0
178801,DR M L GARZA-GONZALEZ CHARTER SCHOOL,94.3,14.1,,147,91.8,14.3,15.0,17.7,89.1,8.2,2.0,29.0,46.0
178807,CORPUS CHRISTI MONTESSORI SCHOOL,93.8,17.2,,139,39.6,5.0,16.5,15.1,64.0,6.5,20.9,21.0,54.0
178808,SEASHORE CHARTER SCHOOLS,95.5,5.7,,405,0.0,1.0,11.6,24.7,21.0,0.7,73.3,58.0,65.0
178901,AGUA DULCE ISD,94.5,14.7,0.0,420,72.4,1.7,11.4,30.5,75.7,1.0,22.9,21.0,61.0
178902,BISHOP CISD,94.9,15.5,0.4,1458,60.4,4.6,15.2,36.0,84.5,0.8,13.2,64.0,63.0
178903,CALALLEN ISD,94.5,13.7,1.0,3735,52.9,3.7,18.3,39.1,66.1,1.5,30.3,55.0,63.0
178904,CORPUS CHRISTI ISD,91.2,29.3,1.5,33047,72.3,9.2,16.6,58.1,82.2,3.3,10.6,42.0,52.0
178905,DRISCOLL ISD,95.8,7.3,,398,95.2,9.5,10.1,34.4,89.9,0.5,8.0,43.0,64.0
178906,LONDON ISD,95.8,7.4,0.0,1806,19.4,2.6,8.0,13.7,59.1,0.8,33.1,61.0,75.0
178908,PORT ARANSAS ISD,95.4,8.6,0.0,584,30.3,2.1,10.3,21.7,21.7,0.5,73.1,53.0,71.0
178909,ROBSTOWN ISD,88.9,39.9,0.8,2570,88.8,4.6,15.3,67.9,96.4,0.9,2.3,21.0,35.0
178912,TULOSO-MIDWAY ISD,93.1,23.7,0.3,3668,49.5,7.1,11.5,45.4,82.6,0.8,15.0,42.0,57.0
178913,BANQUETE ISD,94.1,18.4,0.3,742,76.3,3.2,13.2,30.3,84.4,0.3,15.1,36.0,54.0
178914,FLOUR BLUFF ISD,94.3,15.8,1.5,5549,50.2,3.5,17.4,46.6,49.1,2.0,41.4,59.0,66.0
178915,WEST OSO ISD,91.9,30.2,0.9,1770,95.8,9.7,15.6,58.8,86.9,9.7,2.5,30.0,39.0
179901,PERRYTON ISD,95.1,11.5,0.3,1790,61.3,35.8,13.4,56.9,75.5,0.1,22.9,52.0,54.0
180901,BOYS RANCH ISD,96.6,4.3,0.0,148,68.2,3.4,23.0,56.1,20.3,12.2,62.2,43.0,53.0
180902,VEGA ISD,97.0,2.4,0.0,339,29.5,5.6,14.7,20.1,21.2,0.0,74.9,73.0,81.0
180903,ADRIAN ISD,95.8,4.4,0.0,141,65.2,8.5,17.0,44.7,63.1,0.0,36.2,32.0,48.0
180904,WILDORADO ISD,94.0,13.9,0.0,215,22.3,0.9,14.4,15.8,15.3,0.0,80.5,42.0,52.0
181901,BRIDGE CITY ISD,93.7,16.9,0.2,3141,38.3,8.9,13.3,34.1,21.9,1.6,70.5,39.0,54.0
181905,ORANGEFIELD ISD,95.0,10.9,0.0,1776,30.9,2.1,15.4,36.3,11.9,0.8,82.7,43.0,61.0
181906,WEST ORANGE-COVE CISD,90.0,37.7,2.1,2592,89.9,8.8,15.5,49.4,23.4,53.5,16.0,23.0,32.0
181907,VIDOR ISD,93.8,18.7,0.5,4163,55.7,3.1,18.8,48.9,11.6,0.2,84.3,45.0,48.0
181908,LITTLE CYPRESS-MAURICEVILLE CISD,93.4,21.7,0.3,3313,58.7,4.4,19.5,49.9,14.2,8.3,71.8,35.0,51.0
182901,GORDON ISD,95.7,8.2,0.0,227,57.7,7.0,15.9,47.1,21.1,0.0,75.3,38.0,69.0
182902,GRAFORD ISD,95.6,11.0,0.0,339,51.6,7.4,19.2,29.5,20.4,0.0,74.9,46.0,60.0
182903,MINERAL WELLS ISD,93.6,18.9,0.2,3299,73.0,18.2,17.8,57.5,41.9,3.4,50.1,38.0,40.0
182904,SANTO ISD,95.3,9.3,0.0,581,39.8,3.6,14.1,27.9,19.6,0.2,77.3,55.0,72.0
182905,STRAWN ISD,96.2,9.8,0.0,172,68.0,13.4,12.2,38.4,42.4,0.0,48.3,40.0,44.0
182906,PALO PINTO ISD,95.4,7.8,,92,45.7,2.2,10.9,34.8,16.3,0.0,80.4,69.0,90.0
183801,PANOLA CHARTER SCHOOL,96.5,6.5,1.6,184,40.8,0.5,4.3,48.9,15.8,6.0,72.3,42.0,71.0
183901,BECKVILLE ISD,95.8,7.1,0.0,682,35.9,3.4,15.7,49.6,10.9,4.1,81.4,51.0,62.0
183902,CARTHAGE ISD,93.9,18.2,0.6,2632,52.3,8.6,15.5,42.8,20.9,18.7,56.0,48.0,56.0
183904,GARY ISD,93.7,16.6,0.8,476,65.5,2.9,15.8,39.3,8.0,0.0,89.7,27.0,43.0
184801,CROSSTIMBERS ACADEMY,89.9,48.4,0.0,130,41.5,0.0,16.2,100.0,16.2,0.0,80.0,7.0,28.0
184901,POOLVILLE ISD,93.7,17.3,0.0,794,41.6,8.8,11.6,36.1,25.9,0.0,68.8,28.0,45.0
184902,SPRINGTOWN ISD,94.1,15.7,3.2,4166,47.3,9.0,14.9,52.1,26.3,1.2,68.7,37.0,48.0
184903,WEATHERFORD ISD,93.5,18.6,0.8,8003,45.8,10.5,18.9,52.5,32.1,2.0,59.9,40.0,54.0
184904,MILLSAP ISD,95.0,13.0,0.3,1081,41.7,3.5,17.3,30.7,17.1,0.6,77.3,49.0,51.0
184907,ALEDO ISD,95.5,7.1,0.1,8394,13.5,3.0,13.8,16.9,19.6,1.6,72.2,70.0,78.0
184908,PEASTER ISD,94.6,11.7,0.2,1774,30.3,4.5,11.0,24.5,18.8,0.5,75.6,55.0,60.0
184909,BROCK ISD,95.6,7.6,0.2,2163,9.2,1.6,10.9,26.4,12.5,0.5,83.0,62.0,76.0
184911,GARNER ISD,94.6,11.2,0.0,357,53.5,6.2,14.6,43.1,26.9,0.8,68.1,34.0,57.0
185901,BOVINA ISD,95.2,10.6,0.7,421,85.5,34.2,16.4,56.8,92.2,0.2,6.4,33.0,34.0
185902,FARWELL ISD,96.2,6.1,0.0,598,55.7,12.5,11.9,35.8,56.0,0.0,42.8,64.0,69.0
185903,FRIONA ISD,95.2,12.3,0.3,1014,77.2,40.8,9.0,58.1,91.2,0.2,8.1,24.0,43.0
185904,LAZBUDDIE ISD,95.4,9.5,2.4,127,74.0,22.0,14.2,49.6,37.8,0.0,60.6,25.0,47.0
186901,BUENA VISTA ISD,93.6,21.8,0.0,220,48.2,26.8,8.2,54.5,75.0,1.8,22.7,35.0,46.0
186902,FORT STOCKTON ISD,82.4,50.4,8.9,13453,69.8,8.7,12.1,65.2,50.0,17.3,25.3,11.0,33.0
186903,IRAAN-SHEFFIELD COLLEGIATE ISD,93.7,18.4,0.0,332,48.2,15.4,15.4,47.3,65.7,1.5,31.3,30.0,49.0
187901,BIG SANDY ISD,95.1,13.5,0.0,506,49.6,1.6,17.8,25.1,11.7,1.2,60.3,61.0,67.0
187903,GOODRICH ISD,95.8,12.0,0.0,266,94.4,18.4,13.2,57.1,42.9,12.8,39.1,32.0,51.0
187904,CORRIGAN-CAMDEN ISD,94.6,14.3,0.0,832,71.0,8.9,16.6,44.0,39.4,16.9,36.9,42.0,49.0
187906,LEGGETT ISD,95.7,9.5,0.0,226,74.3,4.4,13.7,23.5,19.9,11.9,64.6,16.0,41.0
187907,LIVINGSTON ISD,95.4,11.3,1.8,4003,63.6,11.6,19.5,35.6,30.9,7.9,55.3,39.0,45.0
187910,ONALASKA ISD,95.1,11.7,0.0,1196,64.5,1.8,16.6,43.6,14.2,3.3,75.8,42.0,59.0
188901,AMARILLO ISD,93.4,19.3,0.4,29195,70.6,19.0,17.6,54.7,47.9,10.5,33.2,46.0,54.0
188902,RIVER ROAD ISD,93.1,21.5,0.0,1217,66.6,8.5,18.4,44.7,36.4,2.0,56.9,32.0,42.0
188903,HIGHLAND PARK ISD,94.6,13.5,0.4,747,56.4,9.1,17.7,50.2,47.7,1.5,40.7,41.0,56.0
188904,BUSHLAND ISD,95.5,7.2,0.0,1426,17.0,0.8,18.4,25.2,21.5,1.0,72.7,56.0,72.0
189901,MARFA ISD,92.3,29.4,1.4,194,100.0,17.0,19.6,59.8,91.8,1.0,7.2,12.0,43.0
189902,PRESIDIO ISD,94.3,15.3,0.0,1083,92.9,68.1,10.3,73.2,97.9,0.0,1.3,26.0,30.0
190903,RAINS ISD,92.6,26.3,0.2,1708,61.7,9.9,21.0,54.8,20.6,2.2,70.9,31.0,50.0
191901,CANYON ISD,94.8,11.3,0.6,11501,33.3,4.3,15.2,36.3,32.6,3.4,58.9,57.0,61.0
192901,REAGAN COUNTY ISD,94.1,14.5,0.0,852,61.6,20.3,12.2,61.2,85.2,0.1,14.2,33.0,47.0
193801,BIG SPRINGS CHARTER SCHOOL,84.2,62.1,16.4,174,66.7,2.9,47.7,70.7,48.3,3.4,47.1,9.0,29.0
193902,LEAKEY ISD,93.3,22.9,0.9,341,65.1,6.2,20.2,9.1,32.6,0.3,62.2,35.0,55.0
194902,AVERY ISD,95.2,7.7,1.0,304,51.3,2.0,11.8,25.7,12.2,2.3,74.7,54.0,62.0
194903,RIVERCREST ISD,93.4,19.1,0.0,682,76.4,7.0,16.4,45.9,18.8,4.1,70.5,49.0,50.0
194904,CLARKSVILLE ISD,92.6,26.2,5.5,500,94.6,12.8,19.0,67.0,25.6,43.2,19.2,18.0,28.0
194905,DETROIT ISD,94.8,15.8,0.0,487,57.7,1.0,18.3,41.3,8.4,5.3,77.0,31.0,31.0
195901,PECOS-BARSTOW-TOYAH ISD,90.7,32.9,0.1,2906,63.2,22.0,13.2,61.9,91.4,0.9,5.5,30.0,35.0
195902,BALMORHEA ISD,94.0,17.8,0.0,146,83.6,13.0,15.1,43.2,79.5,0.0,19.2,34.0,56.0
196901,AUSTWELL-TIVOLI ISD,95.2,8.7,0.0,141,47.5,2.8,29.1,37.6,58.2,0.7,40.4,40.0,64.0
196902,WOODSBORO ISD,93.0,23.2,0.0,400,48.3,0.5,26.8,47.3,58.3,3.8,36.8,23.0,44.0
196903,REFUGIO ISD,93.9,17.0,0.0,654,63.8,5.5,22.8,57.5,69.7,7.8,20.5,23.0,49.0
197902,MIAMI ISD,95.1,11.1,0.0,177,31.6,1.1,11.9,18.1,10.2,0.0,84.2,51.0,71.0
198901,BREMOND ISD,95.3,11.2,1.3,485,57.5,4.1,13.4,20.4,18.6,13.4,61.6,42.0,60.0
198902,CALVERT ISD,93.0,25.7,0.0,144,92.4,16.0,20.1,44.4,25.7,63.2,6.9,11.0,23.0
198903,FRANKLIN ISD,95.7,9.0,0.2,1462,39.7,2.7,17.2,24.6,18.7,6.4,69.9,71.0,80.0
198905,HEARNE ISD,91.3,32.2,1.5,712,92.8,22.6,21.1,36.1,43.8,44.8,6.3,14.0,27.0
198906,MUMFORD ISD,97.3,1.6,0.0,598,70.4,20.9,9.5,33.9,52.3,4.7,41.1,76.0,92.0
199901,ROCKWALL ISD,94.6,13.5,0.0,19125,26.6,10.9,17.0,29.4,25.6,13.0,51.2,59.0,71.0
199902,ROYSE CITY ISD,94.4,15.3,0.8,10001,43.4,16.7,19.3,47.7,35.6,17.3,39.7,41.0,50.0
200901,BALLINGER ISD,93.0,24.2,0.0,771,70.3,3.5,17.5,35.1,46.7,0.9,49.5,28.0,48.0
200902,MILES ISD,96.2,5.2,0.0,488,43.0,6.6,16.2,33.2,36.5,1.4,59.6,74.0,73.0
200904,WINTERS ISD,93.6,19.7,0.0,550,62.5,2.9,18.9,40.7,58.0,0.7,38.2,35.0,47.0
200906,OLFEN ISD,95.2,12.2,0.0,145,71.7,0.0,16.6,15.2,48.3,0.0,51.0,42.0,56.0
201902,HENDERSON ISD,94.1,19.0,0.3,3234,63.4,19.5,18.4,64.5,37.7,18.6,38.3,33.0,44.0
201903,LANEVILLE ISD,94.4,15.7,0.0,139,74.1,18.7,20.9,36.0,28.1,30.9,33.8,28.0,45.0
201904,LEVERETTS CHAPEL ISD,93.8,22.2,0.0,242,78.9,24.8,14.5,68.6,39.3,7.4,48.8,27.0,48.0
201907,MOUNT ENTERPRISE ISD,94.9,14.3,1.3,501,57.3,6.0,17.4,38.5,12.2,6.2,74.9,44.0,50.0
201908,OVERTON ISD,94.6,15.8,1.1,521,64.1,3.1,19.0,39.9,12.5,10.6,69.1,27.0,53.0
201910,TATUM ISD,95.8,7.8,0.0,1388,61.6,16.6,14.3,45.5,36.0,15.3,42.9,50.0,55.0
201913,CARLISLE ISD,94.5,15.8,0.0,644,49.2,37.3,21.0,65.7,54.8,4.3,38.2,36.0,49.0
201914,WEST RUSK COUNTY CONSOLIDATED ISD,94.6,14.7,0.3,1029,74.5,13.0,15.0,52.0,31.4,8.8,52.9,34.0,54.0
202903,HEMPHILL ISD,93.2,25.9,0.0,786,58.7,1.3,17.6,40.7,8.4,7.5,73.8,47.0,61.0
202905,WEST SABINE ISD,92.8,24.3,0.6,637,59.8,0.3,15.2,55.6,4.7,10.4,78.5,23.0,44.0
203901,SAN AUGUSTINE ISD,93.9,17.5,0.9,596,84.1,16.6,16.1,54.7,27.5,52.2,17.1,28.0,30.0
203902,BROADDUS ISD,94.1,17.0,0.0,377,71.1,2.4,15.4,14.9,8.8,0.5,87.0,62.0,74.0
204901,COLDSPRING-OAKHURST CISD,93.1,24.2,0.6,1582,67.0,2.5,18.4,33.5,14.5,14.7,63.9,24.0,38.0
204904,SHEPHERD ISD,94.1,18.6,1.6,1964,76.3,21.8,15.7,58.0,43.3,3.4,47.4,24.0,34.0
205901,ARANSAS PASS ISD,93.0,25.3,0.4,1618,70.8,9.5,13.0,58.0,65.8,1.8,29.2,22.0,42.0
205902,GREGORY-PORTLAND ISD,93.2,19.9,0.6,5006,48.4,8.6,16.8,43.5,61.4,1.1,32.4,50.0,61.0
205903,INGLESIDE ISD,93.5,19.1,0.3,2071,67.0,12.6,19.0,53.6,55.0,1.3,40.5,50.0,56.0
205904,MATHIS ISD,92.2,26.1,0.9,1428,82.8,1.8,19.5,51.8,86.6,0.6,11.5,30.0,52.0
205905,ODEM-EDROY ISD,94.1,18.0,0.4,922,64.4,3.0,12.8,40.7,82.0,0.2,16.8,39.0,56.0
205906,SINTON ISD,93.6,16.9,1.1,1957,66.3,2.4,19.9,50.6,82.9,0.7,15.4,37.0,48.0
205907,TAFT ISD,91.4,30.6,2.6,809,85.7,3.1,16.7,63.5,83.6,0.5,15.1,23.0,33.0
206901,SAN SABA ISD,93.5,20.1,0.0,737,73.3,23.2,16.3,53.6,60.2,0.1,38.7,31.0,53.0
206902,RICHLAND SPRINGS ISD,93.6,22.9,0.0,119,19.3,2.5,19.3,15.1,20.2,0.8,74.8,45.0,55.0
206903,CHEROKEE ISD,94.8,11.2,1.8,123,66.7,3.3,18.7,43.1,26.8,3.3,66.7,41.0,54.0
207901,SCHLEICHER ISD,95.3,11.1,0.6,413,62.2,13.8,15.3,52.8,70.5,0.5,28.6,45.0,57.0
208901,HERMLEIGH ISD,94.7,12.0,0.0,256,46.1,3.9,12.1,46.1,37.5,1.2,60.2,32.0,43.0
208902,SNYDER ISD,93.6,20.5,0.5,2308,70.2,14.1,14.2,48.4,62.7,1.9,31.5,31.0,35.0
208903,IRA ISD,95.6,4.7,0.0,284,23.6,4.9,9.2,22.5,26.4,0.0,72.5,60.0,78.0
209901,ALBANY ISD,94.3,14.9,0.0,474,39.2,4.9,17.9,43.2,19.8,0.8,76.2,40.0,59.0
209902,MORAN ISD,91.5,34.1,0.0,115,84.3,0.0,33.0,63.5,8.7,0.0,87.8,22.0,32.0
210901,CENTER ISD,94.2,16.2,0.3,2300,80.7,33.5,14.0,66.3,46.6,21.4,24.9,32.0,43.0
210902,JOAQUIN ISD,94.0,18.5,0.4,717,60.5,6.7,26.5,41.8,13.5,3.9,78.0,55.0,61.0
210903,SHELBYVILLE ISD,94.7,13.8,0.4,890,54.3,6.1,13.4,43.0,10.7,13.4,73.5,51.0,59.0
210904,TENAHA ISD,95.4,10.8,0.0,413,90.8,25.9,15.7,58.6,52.3,24.5,21.5,29.0,41.0
210905,TIMPSON ISD,95.0,15.8,0.0,755,66.0,6.2,16.6,54.8,13.4,21.1,60.4,44.0,57.0
210906,EXCELSIOR ISD,94.7,17.1,,86,52.3,7.0,22.1,65.1,16.3,4.7,77.9,20.0,42.0
211901,TEXHOMA ISD,96.3,5.3,,102,66.7,39.2,16.7,61.8,56.9,0.0,40.2,73.0,85.0
211902,STRATFORD ISD,96.4,7.9,0.6,524,60.3,29.8,14.7,53.8,62.4,0.6,34.5,49.0,62.0
212801,CUMBERLAND ACADEMY,93.4,18.3,0.3,2047,41.2,7.6,13.5,16.0,27.5,19.4,43.8,31.0,49.0
212804,UT TYLER UNIVERSITY ACADEMY,95.7,6.5,0.0,1175,33.6,4.0,15.1,26.4,22.9,7.0,60.0,53.0,73.0
212901,ARP ISD,93.9,15.1,0.0,1005,54.4,3.9,16.7,40.1,17.0,12.6,64.4,32.0,46.0
212902,BULLARD ISD,95.1,11.2,0.1,2917,25.9,3.2,14.3,28.7,10.1,4.1,82.1,60.0,70.0
212903,LINDALE ISD,95.4,10.0,0.3,4589,44.7,4.1,20.5,31.2,20.5,6.1,65.7,75.0,72.0
212904,TROUP ISD,94.2,15.0,0.0,1063,53.8,4.2,15.9,52.8,14.8,8.1,72.2,44.0,63.0
212905,TYLER ISD,93.3,20.4,0.6,18643,72.3,24.0,13.5,64.1,48.4,24.5,21.6,44.0,52.0
212906,WHITEHOUSE ISD,94.0,15.1,0.9,4663,45.1,5.6,17.8,36.3,16.1,12.7,62.0,69.0,72.0
212909,CHAPEL HILL ISD,93.8,19.5,0.0,3071,82.4,28.6,18.2,65.2,55.3,18.5,21.2,39.0,46.0
212910,WINONA ISD,93.5,19.7,0.9,1166,87.9,18.9,21.3,50.9,38.9,19.6,36.3,27.0,49.0
213801,BRAZOS RIVER CHARTER SCHOOL,94.2,18.8,3.2,61,52.5,3.3,8.2,100.0,18.0,0.0,77.0,8.0,42.0
213901,GLEN ROSE ISD,95.2,10.3,0.3,2107,37.3,8.9,13.4,38.5,28.7,0.5,66.6,47.0,71.0
214901,RIO GRANDE CITY GRULLA ISD,94.1,18.6,0.0,9293,96.4,72.8,12.3,79.8,99.5,0.0,0.3,43.0,45.0
214902,SAN ISIDRO ISD,96.8,5.6,0.0,153,98.0,25.5,15.0,26.8,97.4,0.0,2.6,14.0,61.0
214903,ROMA ISD,94.5,17.7,0.6,6008,89.9,81.4,12.1,85.3,99.7,0.0,0.2,65.0,60.0
215901,BRECKENRIDGE ISD,94.1,16.9,0.5,1367,66.3,6.2,16.4,49.2,39.8,1.0,55.0,48.0,52.0
216901,STERLING CITY ISD,94.1,15.1,0.0,355,45.4,13.5,22.8,41.1,47.6,1.1,49.6,54.0,63.0
217901,ASPERMONT ISD,95.4,8.8,0.0,181,51.9,2.2,16.6,47.0,28.7,3.9,63.0,61.0,60.0
218901,SONORA ISD,95.4,10.5,0.0,641,47.4,19.3,17.0,53.0,78.6,0.0,20.9,35.0,50.0
219901,HAPPY ISD,95.3,11.3,0.0,253,27.7,4.7,14.6,24.5,12.3,2.0,83.4,63.0,66.0
219903,TULIA ISD,93.1,23.7,0.3,801,82.0,9.6,18.9,60.4,72.0,7.1,18.6,22.0,27.0
219905,KRESS ISD,95.2,9.5,0.0,262,52.3,8.0,17.6,53.4,54.6,4.2,38.9,31.0,52.0
220801,TREETOPS SCHOOL INTERNATIONAL,95.1,8.2,0.0,343,7.0,0.9,12.2,2.3,22.4,5.2,57.1,42.0,72.0
220802,ARLINGTON CLASSICS ACADEMY,96.9,3.7,,1506,28.2,10.2,8.5,34.5,22.6,20.7,33.7,56.0,76.0
220809,FORT WORTH ACADEMY OF FINE ARTS,94.7,11.6,0.0,670,9.6,2.2,6.9,4.0,28.5,15.1,44.3,45.0,83.0
220810,WESTLAKE ACADEMY CHARTER SCHOOL,95.7,6.1,0.0,877,1.6,3.9,9.6,12.0,12.8,5.9,48.8,85.0,91.0
220811,EAST FORT WORTH MONTESSORI ACADEMY,95.6,8.9,,131,80.2,26.7,10.7,30.5,44.3,39.7,9.9,33.0,55.0
220814,TEXAS SCHOOL OF THE ARTS,95.9,5.6,,337,4.2,12.2,14.8,39.5,36.2,24.0,28.2,38.0,65.0
220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,95.1,13.0,0.2,2830,37.3,18.1,6.8,38.8,27.2,43.6,18.8,38.0,58.0
220820,ROCKETSHIP PUBLIC SCHOOLS,89.2,48.5,,729,74.5,8.4,11.4,21.5,20.9,71.9,3.6,11.0,21.0
220821,ACADEMY OF VISUAL AND PERFORMING ARTS,90.6,33.3,,146,58.2,4.8,15.1,22.6,29.5,61.0,6.2,13.0,30.0
220822,NEW HEIGHTS,,,,587,78.2,0.0,0.0,100.0,53.3,22.8,22.5,23.0,40.0
220901,ARLINGTON ISD,93.1,22.4,1.7,53309,75.1,32.7,12.9,66.0,50.8,25.0,15.5,36.0,43.0
220902,BIRDVILLE ISD,94.4,16.3,0.8,22219,60.1,26.6,15.1,60.8,48.0,9.8,32.1,46.0,54.0
220904,EVERMAN ISD,92.5,24.4,3.1,5016,95.1,38.3,16.2,82.1,58.3,34.8,3.4,24.0,37.0
220905,FORT WORTH ISD,92.8,23.0,3.2,70184,83.1,42.1,14.1,73.6,66.2,18.6,11.3,29.0,38.0
220906,GRAPEVINE-COLLEYVILLE ISD,96.1,8.2,0.6,13502,26.1,12.6,13.1,31.4,26.9,7.6,49.3,60.0,74.0
220907,KELLER ISD,94.3,15.4,0.7,31986,32.7,12.6,17.6,36.8,26.4,11.5,43.6,54.0,67.0
220908,MANSFIELD ISD,94.6,14.2,0.8,35272,48.2,15.9,14.3,41.7,27.2,34.5,24.1,55.0,62.0
220910,LAKE WORTH ISD,92.0,27.9,3.0,3243,89.6,30.9,16.3,65.5,52.4,25.1,14.8,17.0,25.0
220912,CROWLEY ISD,92.6,24.4,1.5,16976,75.9,18.5,13.5,62.6,32.7,50.9,8.3,28.0,43.0
220914,KENNEDALE ISD,94.4,15.1,0.5,2751,60.1,15.6,15.1,50.1,32.4,26.4,31.1,38.0,49.0
220915,AZLE ISD,93.6,19.3,0.1,7288,48.3,9.9,19.2,42.6,31.6,1.9,61.7,42.0,55.0
220916,HURST-EULESS-BEDFORD ISD,95.4,11.2,0.5,23198,59.2,24.5,14.8,49.0,32.1,21.6,27.3,60.0,66.0
